1465346982 2 0 0 0 0 0
1465347698 2830 0 0 0 0 0
1465692528 2831 0 0 0 0 0
1465692748 2831 0 0 0 0 0
1465694752 2831 0 0 0 0 0
1465694863 2831 0 0 0 0 0
1465712839 2831 0 0 0 0 0
1465783511 3464 0 0 0 0 0
1465784464 3464 0 0 0 0 0
1465978212 3738 0 0 0 0 0
1465979358 3738 0 0 0 0 0
1466042356 3866 0 0 0 0 0
1466043148 3866 0 0 0 0 0
1466045991 3889 0 0 0 0 0
1466048188 3889 0 0 0 0 0
1466048341 3889 0 0 0 0 0
1466067862 3915 0 0 0 0 0
1466067978 3915 0 0 0 0 0
1466123165 3915 0 1 0 0 0
1466125480 3923 0 1 0 0 0
1466125492 3933 0 1 0 0 0
1466125510 3937 0 1 0 0 0
1466125546 3941 0 1 0 0 0
1466125566 3947 0 1 0 0 0
1466126942 3947 0 1 0 0 0
1466130660 3954 0 1 0 0 0
1466130723 3954 0 1 0 0 0
1466130784 3955 0 1 0 0 0
1466130906 3956 0 1 0 0 0
1466130987 3956 0 1 0 0 0
1466142103 3957 0 1 0 0 0
1466142517 3957 0 1 0 0 0
1466142996 3958 0 1 0 0 0
1466143120 3959 0 1 0 0 0
1466143203 3959 0 1 0 0 0
1466148169 4180 0 1 0 0 0
1466148426 4180 0 1 0 0 0
1466148670 4198 0 1 0 0 0
1466148765 4198 0 2 0 0 0
1466151237 4199 0 2 0 0 0
1466151360 4199 0 2 0 0 0
1466152683 4203 0 2 0 0 0
1466152794 4203 0 2 0 0 0
1466153954 4205 0 2 0 0 0
1466154073 4205 0 2 0 0 0
1466469295 4230 0 2 0 0 0
1466470779 4234 0 2 0 0 0
1466470951 4234 0 2 0 0 0
1466471296 4248 0 2 0 0 0
1466471358 4248 0 2 0 0 0
1466471795 4252 0 2 0 0 0
1466471994 4253 0 2 0 0 0
1466472147 4253 0 2 0 0 0
1466473558 4265 0 2 0 0 0
1466473787 4265 0 2 0 0 0
1466474521 4273 0 2 0 0 0
1466474683 4273 0 2 0 0 0
1466475237 4281 0 2 0 0 0
1466475506 4281 0 2 0 0 0
1466476224 4287 0 2 0 0 0
1466476379 4287 0 2 0 0 0
1466490809 4308 0 2 0 0 0
1466492234 4308 0 2 0 0 0
1466494918 4309 0 2 0 0 0
1466495224 4310 0 2 0 0 0
1466495441 4310 0 2 0 0 0
1466496505 4310 81 2 0 0 0
1466496616 4310 81 2 0 0 0
1466496805 4310 81 2 0 0 0
1466497390 4310 81 2 0 0 0
1466497401 4363 81 2 0 0 0
1466497412 4392 81 2 0 0 0
1466497523 4392 81 2 0 0 0
1466498010 4392 81 2 0 0 0
1466577877 4393 81 2 0 0 0
1466578466 4401 81 2 0 0 0
1466579316 4401 81 2 0 0 0
1466751872 4401 81 2 130 0 0
1466752215 4401 81 2 133 0 0
1466754850 4402 81 2 133 0 0
1466754966 4402 81 2 133 0 0
1466754981 4402 81 2 335 0 0
1466757487 4402 81 2 335 0 0
1466757638 4402 81 2 335 0 0
1466758043 4427 81 2 335 0 0
1466758061 4430 81 2 335 0 0
1466758288 4430 81 2 335 0 0
1466758483 4430 81 2 335 0 0
1466990428 4443 81 2 335 0 0
1466990454 4461 81 2 335 0 0
1466990477 4503 81 2 335 0 0
1466990493 4504 81 2 335 0 0
1466990774 4504 81 2 335 0 0
1466991387 4512 81 2 335 0 0
1466991754 4525 81 2 335 0 0
1466992047 4529 81 2 335 0 0
1466992168 4529 81 2 335 0 0
1466994950 4529 81 2 335 0 0
1466995750 4530 81 2 335 0 0
1466995822 4530 81 2 335 0 0
1466995972 4531 81 2 335 0 0
1466996055 4531 81 2 335 0 0
1466996090 4531 81 2 335 0 0
1466996260 4533 81 2 335 0 0
1466996333 4533 81 2 335 0 0
1466997640 4533 81 2 335 0 0
1466999534 4534 81 2 335 0 0
1467000050 4536 81 2 335 0 0
1467005783 4536 81 2 335 0 0
1467007529 4545 81 2 335 0 0
1467007651 4545 81 2 335 0 0
1467008164 4545 81 2 363 0 0
1467008303 4545 81 2 363 0 0
1467008343 4545 81 2 363 0 0
1467008840 4545 82 2 363 0 0
1467009024 4545 101 2 363 0 0
1467009376 4545 103 2 363 0 0
1467009597 4545 139 2 363 0 0
1467010058 4545 140 2 363 0 0
1467012322 4607 140 2 363 0 0
1467012347 4619 140 2 363 0 0
1467012463 4619 140 2 363 0 0
1467012591 4619 140 2 363 0 0
1467012740 4619 140 2 363 0 0
1467013292 4624 140 2 363 0 0
1467013383 4624 140 2 363 0 0
1467013445 4624 140 2 363 0 0
1467013870 4624 140 2 363 0 0
1467014805 4624 140 2 363 0 0
1467015068 4624 140 2 363 0 0
1467015128 4624 140 2 363 0 0
1467016151 4625 140 2 363 0 0
1467016165 4648 140 2 363 0 0
1467016195 4658 140 2 363 0 0
1467016282 4658 140 2 363 0 0
1467016575 4658 140 2 363 0 0
1467017024 4666 140 2 363 0 0
1467017092 4668 140 2 363 0 0
1467017194 4668 140 2 363 0 0
1467017291 4668 140 2 363 0 0
1467019272 4669 140 2 363 0 0
1467019782 4669 140 2 363 0 0
1467074277 4669 140 10 363 0 0
1467074912 4904 140 10 363 0 0
1467074981 4905 140 10 363 0 0
1467075410 4906 140 10 363 0 0
1467075571 4906 140 10 363 0 0
1467075578 4906 140 12 363 0 0
1467076233 4906 140 12 363 0 0
